Liquidity_ItemId;Liquidity_ItemDescription;VersionVersion;TimeDATE;TimeMonth;Transaction_CurrencyId;Transaction_CurrencyDescription;Company_CodeId;Company_CodeDescription;Amount;AmountUnit
MILK;Milk Expenses;Actual;01/02/2015;201502;EUR;Euro;1000;BestRun Germany;617750.3;EUR
ENERGY;Energy Expenses;Actual;01/05/2018;201805;EUR;Euro;4000;BestRun Switzerland;71460.78;EUR
MILK;Milk Expenses;Actual;01/03/2022;202203;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
ENERGY;Energy Expenses;Actual;01/04/2015;201504;GBP;Pound Sterling;4000;BestRun Switzerland;13568.71;GBP
MILK;Milk Expenses;Actual;01/12/2020;202012;USD;US Dollar;3000;BestRun USA;985066.55;USD
MILK;Milk Expenses;Actual;01/09/2015;201509;EUR;Euro;1000;BestRun Germany;848515.77;EUR
MILK;Milk Expenses;Actual;01/05/2022;202205;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
CASH_IN;Cash In related to operating activities;Actual;01/06/2019;201906;USD;US Dollar;3000;BestRun USA;-4484911.09;USD
MILK;Milk Expenses;Actual;01/12/2018;201812;EUR;Euro;1000;BestRun Germany;925591.42;EUR
MILK;Milk Expenses;Actual;01/05/2020;202005;GBP;Pound Sterling;4000;BestRun Switzerland;62499.07;GBP
MILK;Milk Expenses;Actual;01/06/2019;201906;EUR;Euro;1000;BestRun Germany;1047617.56;EUR
CASH_IN;Cash In related to operating activities;Actual;01/12/2019;201912;GBP;Pound Sterling;2000;BestRun UK;-636181.36;GBP
ENERGY;Energy Expenses;Actual;01/05/2015;201505;USD;US Dollar;4000;BestRun Switzerland;85903.49;USD
CASH_IN;Cash In related to operating activities;Actual;01/07/2016;201607;EUR;Euro;1000;BestRun Germany;-4867541.22;EUR
ENERGY;Energy Expenses;Actual;01/11/2016;201611;CHF;Swiss Franc;4000;BestRun Switzerland;11051.63;CHF
ENERGY;Energy Expenses;Actual;01/02/2016;201602;EUR;Euro;4000;BestRun Switzerland;78298.65;EUR
MILK;Milk Expenses;Actual;01/06/2016;201606;GBP;Pound Sterling;4000;BestRun Switzerland;51242.76;GBP
LABOR;Labor;Actual;01/10/2017;201710;EUR;Euro;4000;BestRun Switzerland;109895;EUR
LABOR;Labor;Actual;01/10/2015;201510;EUR;Euro;4000;BestRun Switzerland;103571;EUR
MILK;Milk Expenses;Actual;01/08/2016;201608;GBP;Pound Sterling;4000;BestRun Switzerland;47414.37;GBP
ENERGY;Energy Expenses;Actual;01/06/2019;201906;EUR;Euro;4000;BestRun Switzerland;85083.77;EUR
CASH_IN;Cash In related to operating activities;Actual;01/09/2021;202109;EUR;Euro;1000;BestRun Germany;-3713336.18;EUR
MILK;Milk Expenses;Actual;01/06/2019;201906;GBP;Pound Sterling;4000;BestRun Switzerland;46511.1;GBP
CASH_IN;Cash In related to operating activities;Actual;01/12/2019;201912;CHF;Swiss Franc;4000;BestRun Switzerland;-71474.55;CHF
MILK;Milk Expenses;Actual;01/06/2018;201806;EUR;Euro;4000;BestRun Switzerland;292918.04;EUR
CASH_IN;Cash In related to operating activities;Actual;01/10/2018;201810;CHF;Swiss Franc;4000;BestRun Switzerland;-78212.56;CHF
MILK;Milk Expenses;Actual;01/09/2018;201809;GBP;Pound Sterling;2000;BestRun UK;151472.35;GBP
LABOR;Labor;Actual;01/02/2019;201902;EUR;Euro;1000;BestRun Germany;473872;EUR
MILK;Milk Expenses;Actual;01/03/2016;201603;CHF;Swiss Franc;4000;BestRun Switzerland;18756.62;CHF
MILK;Milk Expenses;Actual;01/03/2015;201503;EUR;Euro;4000;BestRun Switzerland;154425.02;EUR
MILK;Milk Expenses;Actual;01/01/2015;201501;GBP;Pound Sterling;4000;BestRun Switzerland;31144.57;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2022;202204;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
MILK;Milk Expenses;Actual;01/06/2015;201506;EUR;Euro;4000;BestRun Switzerland;256557.57;EUR
ENERGY;Energy Expenses;Actual;01/04/2018;201804;GBP;Pound Sterling;2000;BestRun UK;53007.26;GBP
MILK;Milk Expenses;Actual;01/04/2015;201504;GBP;Pound Sterling;4000;BestRun Switzerland;33906.4;GBP
CASH_IN;Cash In related to operating activities;Actual;01/02/2020;202002;USD;US Dollar;4000;BestRun Switzerland;-620614.04;USD
ENERGY;Energy Expenses;Actual;01/04/2021;202104;USD;US Dollar;3000;BestRun USA;299900.94;USD
MILK;Milk Expenses;Actual;01/03/2015;201503;GBP;Pound Sterling;2000;BestRun UK;112987.22;GBP
ENERGY;Energy Expenses;Actual;01/10/2021;202110;USD;US Dollar;3000;BestRun USA;335517.04;USD
MILK;Milk Expenses;Actual;01/02/2015;201502;GBP;Pound Sterling;4000;BestRun Switzerland;27348.97;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2021;202104;CHF;Swiss Franc;4000;BestRun Switzerland;-69864.57;CHF
CASH_IN;Cash In related to operating activities;Actual;01/07/2019;201907;EUR;Euro;4000;BestRun Switzerland;-867937.14;EUR
ENERGY;Energy Expenses;Actual;01/08/2016;201608;EUR;Euro;4000;BestRun Switzerland;124559.55;EUR
MILK;Milk Expenses;Actual;01/11/2018;201811;EUR;Euro;4000;BestRun Switzerland;226222.25;EUR
LABOR;Labor;Actual;01/02/2015;201502;GBP;Pound Sterling;4000;BestRun Switzerland;18704;GBP
ENERGY;Energy Expenses;Actual;01/10/2016;201610;EUR;Euro;1000;BestRun Germany;525712.1;EUR
LABOR;Labor;Actual;01/07/2022;202207;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
MILK;Milk Expenses;Actual;01/08/2017;201708;EUR;Euro;1000;BestRun Germany;1789449.08;EUR
MILK;Milk Expenses;Actual;01/07/2018;201807;GBP;Pound Sterling;2000;BestRun UK;217178.48;GBP
MILK;Milk Expenses;Actual;01/03/2021;202103;USD;US Dollar;4000;BestRun Switzerland;224958.43;USD
ENERGY;Energy Expenses;Actual;01/06/2017;201706;EUR;Euro;4000;BestRun Switzerland;130345.7;EUR
LABOR;Labor;Actual;01/09/2019;201909;CHF;Swiss Franc;4000;BestRun Switzerland;11280;CHF
LABOR;Labor;Actual;01/01/2022;202201;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
ENERGY;Energy Expenses;Actual;01/09/2018;201809;EUR;Euro;1000;BestRun Germany;225736.69;EUR
CASH_IN;Cash In related to operating activities;Actual;01/08/2018;201808;USD;US Dollar;3000;BestRun USA;-4428250.03;USD
MILK;Milk Expenses;Actual;01/06/2017;201706;GBP;Pound Sterling;4000;BestRun Switzerland;87290.79;GBP
MILK;Milk Expenses;Actual;01/05/2021;202105;EUR;Euro;4000;BestRun Switzerland;335050.97;EUR
LABOR;Labor;Actual;01/03/2016;201603;GBP;Pound Sterling;2000;BestRun UK;76818;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2021;202104;USD;US Dollar;4000;BestRun Switzerland;-696813.79;USD
CASH_IN;Cash In related to operating activities;Actual;01/09/2021;202109;GBP;Pound Sterling;4000;BestRun Switzerland;-139796.63;GBP
LABOR;Labor;Actual;01/10/2021;202110;EUR;Euro;1000;BestRun Germany;556605;EUR
MILK;Milk Expenses;Actual;01/12/2017;201712;EUR;Euro;1000;BestRun Germany;1558692.9;EUR
MILK;Milk Expenses;Actual;01/12/2018;201812;USD;US Dollar;4000;BestRun Switzerland;183950.67;USD
MILK;Milk Expenses;Actual;01/06/2022;202206;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
CASH_IN;Cash In related to operating activities;Actual;01/06/2019;201906;EUR;Euro;1000;BestRun Germany;-4666110.29;EUR
LABOR;Labor;Actual;01/08/2015;201508;USD;US Dollar;4000;BestRun Switzerland;93217;USD
MILK;Milk Expenses;Actual;01/05/2016;201605;CHF;Swiss Franc;4000;BestRun Switzerland;20607.28;CHF
CASH_IN;Cash In related to operating activities;Actual;01/09/2019;201909;EUR;Euro;1000;BestRun Germany;-4150727.65;EUR
MILK;Milk Expenses;Actual;01/04/2021;202104;USD;US Dollar;4000;BestRun Switzerland;242046.2;USD
MILK;Milk Expenses;Actual;01/03/2020;202003;GBP;Pound Sterling;2000;BestRun UK;127947.07;GBP
MILK;Milk Expenses;Actual;01/01/2020;202001;GBP;Pound Sterling;4000;BestRun Switzerland;40331.99;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2016;201604;EUR;Euro;1000;BestRun Germany;-3937052.9;EUR
CASH_IN;Cash In related to operating activities;Actual;01/05/2019;201905;EUR;Euro;4000;BestRun Switzerland;-834783.64;EUR
LABOR;Labor;Actual;01/01/2020;202001;USD;US Dollar;3000;BestRun USA;518266.99;USD
CASH_IN;Cash In related to operating activities;Actual;01/11/2017;201711;GBP;Pound Sterling;4000;BestRun Switzerland;-159500.8;GBP
MILK;Milk Expenses;Actual;01/05/2022;202205;EUR;Euro;4000;BestRun Switzerland;0;EUR
MILK;Milk Expenses;Actual;01/09/2022;202209;USD;US Dollar;3000;BestRun USA;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/09/2018;201809;GBP;Pound Sterling;2000;BestRun UK;-630108.89;GBP
CASH_IN;Cash In related to operating activities;Actual;01/03/2022;202203;USD;US Dollar;4000;BestRun Switzerland;0;USD
MILK;Milk Expenses;Actual;01/05/2020;202005;USD;US Dollar;3000;BestRun USA;1340782.53;USD
ENERGY;Energy Expenses;Actual;01/07/2016;201607;GBP;Pound Sterling;2000;BestRun UK;107164.91;GBP
LABOR;Labor;Actual;01/01/2015;201501;GBP;Pound Sterling;2000;BestRun UK;74515.94;GBP
MILK;Milk Expenses;Actual;01/11/2016;201611;EUR;Euro;1000;BestRun Germany;1299223;EUR
MILK;Milk Expenses;Actual;01/05/2016;201605;USD;US Dollar;4000;BestRun Switzerland;186330.18;USD
MILK;Milk Expenses;Actual;01/06/2016;201606;USD;US Dollar;3000;BestRun USA;1100237.82;USD
CASH_IN;Cash In related to operating activities;Actual;01/05/2021;202105;CHF;Swiss Franc;4000;BestRun Switzerland;-85157.89;CHF
MILK;Milk Expenses;Actual;01/03/2020;202003;EUR;Euro;1000;BestRun Germany;799665.89;EUR
LABOR;Labor;Actual;01/05/2021;202105;GBP;Pound Sterling;4000;BestRun Switzerland;24738;GBP
LABOR;Labor;Actual;01/06/2018;201806;EUR;Euro;1000;BestRun Germany;492930;EUR
OTHER;Other Expenses;Actual;01/09/2018;201809;EUR;Euro;4000;BestRun Switzerland;159240;EUR
CASH_IN;Cash In related to operating activities;Actual;01/03/2022;202203;EUR;Euro;1000;BestRun Germany;0;EUR
OTHER;Other Expenses;Actual;01/11/2016;201611;USD;US Dollar;3000;BestRun USA;790700;USD
CASH_IN;Cash In related to operating activities;Actual;01/02/2015;201502;CHF;Swiss Franc;4000;BestRun Switzerland;-60493.85;CHF
OTHER;Other Expenses;Actual;01/09/2022;202209;USD;US Dollar;3000;BestRun USA;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/10/2015;201510;EUR;Euro;4000;BestRun Switzerland;-588656.8;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2018;201806;USD;US Dollar;3000;BestRun USA;-4545361.49;USD
OTHER;Other Expenses;Actual;01/05/2020;202005;EUR;Euro;4000;BestRun Switzerland;209541;EUR
CASH_IN;Cash In related to operating activities;Actual;01/09/2015;201509;GBP;Pound Sterling;2000;BestRun UK;-549136.78;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2016;201604;USD;US Dollar;3000;BestRun USA;-3750669.51;USD
CASH_IN;Cash In related to operating activities;Actual;01/06/2020;202006;CHF;Swiss Franc;4000;BestRun Switzerland;-121239.69;CHF
CASH_IN;Cash In related to operating activities;Actual;01/11/2020;202011;GBP;Pound Sterling;4000;BestRun Switzerland;-142802.91;GBP
CASH_IN;Cash In related to operating activities;Actual;01/12/2021;202112;USD;US Dollar;4000;BestRun Switzerland;-744657.9;USD
CASH_IN;Cash In related to operating activities;Actual;01/10/2019;201910;EUR;Euro;4000;BestRun Switzerland;-692766.96;EUR
OTHER;Other Expenses;Actual;01/03/2020;202003;GBP;Pound Sterling;4000;BestRun Switzerland;29712;GBP
OTHER;Other Expenses;Actual;01/07/2018;201807;EUR;Euro;4000;BestRun Switzerland;188475;EUR
OTHER;Other Expenses;Actual;01/05/2016;201605;EUR;Euro;1000;BestRun Germany;794936;EUR
OTHER;Other Expenses;Actual;01/10/2020;202010;GBP;Pound Sterling;4000;BestRun Switzerland;32847;GBP
OTHER;Other Expenses;Actual;01/04/2021;202104;USD;US Dollar;4000;BestRun Switzerland;139734;USD
OTHER;Other Expenses;Actual;01/05/2022;202205;GBP;Pound Sterling;2000;BestRun UK;0;GBP
OTHER;Other Expenses;Actual;01/09/2022;202209;USD;US Dollar;4000;BestRun Switzerland;0;USD
OTHER;Other Expenses;Actual;01/04/2021;202104;GBP;Pound Sterling;4000;BestRun Switzerland;31316;GBP
OTHER;Other Expenses;Actual;01/09/2016;201609;GBP;Pound Sterling;2000;BestRun UK;127389;GBP
OTHER;Other Expenses;Actual;01/10/2016;201610;CHF;Swiss Franc;4000;BestRun Switzerland;18119;CHF
OTHER;Other Expenses;Actual;01/03/2018;201803;EUR;Euro;4000;BestRun Switzerland;211191;EUR
OTHER;Other Expenses;Actual;01/02/2020;202002;EUR;Euro;1000;BestRun Germany;626431;EUR
OTHER;Other Expenses;Actual;01/10/2020;202010;CHF;Swiss Franc;4000;BestRun Switzerland;16474;CHF
OTHER;Other Expenses;Actual;01/12/2018;201812;GBP;Pound Sterling;4000;BestRun Switzerland;36089;GBP
OTHER;Other Expenses;Actual;01/05/2019;201905;USD;US Dollar;4000;BestRun Switzerland;168189;USD
OTHER;Other Expenses;Actual;01/02/2017;201702;EUR;Euro;4000;BestRun Switzerland;164188;EUR
OTHER;Other Expenses;Actual;01/01/2022;202201;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
OTHER;Other Expenses;Actual;01/08/2020;202008;EUR;Euro;4000;BestRun Switzerland;186779;EUR
OTHER;Other Expenses;Actual;01/03/2018;201803;GBP;Pound Sterling;2000;BestRun UK;151860;GBP
OTHER;Other Expenses;Actual;01/01/2021;202101;USD;US Dollar;3000;BestRun USA;653428;USD
OTHER;Other Expenses;Actual;01/02/2019;201902;GBP;Pound Sterling;2000;BestRun UK;101382;GBP
OTHER;Other Expenses;Actual;01/05/2017;201705;EUR;Euro;4000;BestRun Switzerland;243731;EUR
OTHER;Other Expenses;Actual;01/05/2022;202205;USD;US Dollar;3000;BestRun USA;0;USD
OTHER;Other Expenses;Actual;01/05/2017;201705;CHF;Swiss Franc;4000;BestRun Switzerland;24440;CHF
SUGAR;Sugar Expenses;Actual;01/06/2020;202006;CHF;Swiss Franc;4000;BestRun Switzerland;10293.29;CHF
SUGAR;Sugar Expenses;Actual;01/02/2021;202102;CHF;Swiss Franc;4000;BestRun Switzerland;7302.86;CHF
SUGAR;Sugar Expenses;Actual;01/05/2019;201905;GBP;Pound Sterling;2000;BestRun UK;83353.47;GBP
OTHER;Other Expenses;Actual;01/11/2016;201611;USD;US Dollar;4000;BestRun Switzerland;164392;USD
SUGAR;Sugar Expenses;Actual;01/11/2022;202211;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/06/2015;201506;EUR;Euro;4000;BestRun Switzerland;190199;EUR
OTHER;Other Expenses;Actual;01/02/2021;202102;EUR;Euro;4000;BestRun Switzerland;132971;EUR
OTHER;Other Expenses;Actual;01/03/2016;201603;EUR;Euro;4000;BestRun Switzerland;150149;EUR
OTHER;Other Expenses;Actual;01/12/2018;201812;GBP;Pound Sterling;2000;BestRun UK;129879;GBP
OTHER;Other Expenses;Actual;01/09/2015;201509;CHF;Swiss Franc;4000;BestRun Switzerland;13950;CHF
OTHER;Other Expenses;Actual;01/10/2021;202110;USD;US Dollar;3000;BestRun USA;722966;USD
OTHER;Other Expenses;Actual;01/08/2016;201608;GBP;Pound Sterling;4000;BestRun Switzerland;35137;GBP
SUGAR;Sugar Expenses;Actual;01/07/2021;202107;USD;US Dollar;3000;BestRun USA;459255.49;USD
OTHER;Other Expenses;Actual;01/11/2019;201911;EUR;Euro;4000;BestRun Switzerland;151341;EUR
OTHER;Other Expenses;Actual;01/09/2020;202009;EUR;Euro;1000;BestRun Germany;712630;EUR
SUGAR;Sugar Expenses;Actual;01/01/2018;201801;USD;US Dollar;4000;BestRun Switzerland;157516.72;USD
OTHER;Other Expenses;Actual;01/11/2017;201711;GBP;Pound Sterling;2000;BestRun UK;120936;GBP
SUGAR;Sugar Expenses;Actual;01/02/2020;202002;GBP;Pound Sterling;4000;BestRun Switzerland;11337.31;GBP
OTHER;Other Expenses;Actual;01/01/2017;201701;USD;US Dollar;4000;BestRun Switzerland;181181;USD
SUGAR;Sugar Expenses;Actual;01/10/2016;201610;GBP;Pound Sterling;4000;BestRun Switzerland;28637.85;GBP
OTHER;Other Expenses;Actual;01/02/2016;201602;EUR;Euro;1000;BestRun Germany;570349;EUR
SUGAR;Sugar Expenses;Actual;01/02/2017;201702;USD;US Dollar;4000;BestRun Switzerland;97597.94;USD
SUGAR;Sugar Expenses;Actual;01/05/2019;201905;GBP;Pound Sterling;4000;BestRun Switzerland;23117.34;GBP
SUGAR;Sugar Expenses;Actual;01/02/2015;201502;GBP;Pound Sterling;4000;BestRun Switzerland;16227.38;GBP
OTHER;Other Expenses;Actual;01/06/2019;201906;USD;US Dollar;3000;BestRun USA;814130;USD
SUGAR;Sugar Expenses;Actual;01/01/2022;202201;USD;US Dollar;4000;BestRun Switzerland;0;USD
OTHER;Other Expenses;Actual;01/09/2016;201609;GBP;Pound Sterling;4000;BestRun Switzerland;34687;GBP
OTHER;Other Expenses;Actual;01/05/2016;201605;EUR;Euro;4000;BestRun Switzerland;174806;EUR
OTHER;Other Expenses;Actual;01/08/2015;201508;GBP;Pound Sterling;4000;BestRun Switzerland;31096;GBP
OTHER;Other Expenses;Actual;01/01/2016;201601;USD;US Dollar;3000;BestRun USA;626328;USD
OTHER;Other Expenses;Actual;01/10/2017;201710;EUR;Euro;1000;BestRun Germany;778386;EUR
OTHER;Other Expenses;Actual;01/10/2015;201510;GBP;Pound Sterling;2000;BestRun UK;95533;GBP
OTHER;Other Expenses;Actual;01/02/2016;201602;CHF;Swiss Franc;4000;BestRun Switzerland;12738;CHF
SUGAR;Sugar Expenses;Actual;01/11/2015;201511;EUR;Euro;1000;BestRun Germany;273573.96;EUR
SUGAR;Sugar Expenses;Actual;01/11/2021;202111;GBP;Pound Sterling;2000;BestRun UK;91566.99;GBP
OTHER;Other Expenses;Actual;01/10/2021;202110;GBP;Pound Sterling;4000;BestRun Switzerland;33058;GBP
OTHER;Other Expenses;Actual;01/07/2021;202107;GBP;Pound Sterling;4000;BestRun Switzerland;33162;GBP
OTHER;Other Expenses;Actual;01/11/2021;202111;GBP;Pound Sterling;2000;BestRun UK;108486;GBP
OTHER;Other Expenses;Actual;01/03/2016;201603;EUR;Euro;1000;BestRun Germany;681942;EUR
CASH_IN;Cash In related to operating activities;Actual;01/10/2022;202210;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
CASH_IN;Cash In related to operating activities;Actual;01/04/2015;201504;USD;US Dollar;4000;BestRun Switzerland;-689437;USD
OTHER;Other Expenses;Actual;01/04/2021;202104;EUR;Euro;1000;BestRun Germany;704919;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2018;201806;CHF;Swiss Franc;4000;BestRun Switzerland;-85203.71;CHF
SUGAR;Sugar Expenses;Actual;01/05/2022;202205;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
OTHER;Other Expenses;Actual;01/11/2021;202111;GBP;Pound Sterling;4000;BestRun Switzerland;30247;GBP
SUGAR;Sugar Expenses;Actual;01/11/2017;201711;EUR;Euro;4000;BestRun Switzerland;167162.83;EUR
OTHER;Other Expenses;Actual;01/08/2021;202108;CHF;Swiss Franc;4000;BestRun Switzerland;16501;CHF
CASH_IN;Cash In related to operating activities;Actual;01/07/2015;201507;USD;US Dollar;4000;BestRun Switzerland;-746186.93;USD
SUGAR;Sugar Expenses;Actual;01/10/2018;201810;GBP;Pound Sterling;4000;BestRun Switzerland;31303.56;GBP
CASH_IN;Cash In related to operating activities;Actual;01/10/2015;201510;USD;US Dollar;3000;BestRun USA;-3162196.54;USD
CASH_IN;Cash In related to operating activities;Actual;01/02/2022;202202;EUR;Euro;1000;BestRun Germany;0;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2015;201506;GBP;Pound Sterling;4000;BestRun Switzerland;-178668.45;GBP
SUGAR;Sugar Expenses;Actual;01/10/2019;201910;USD;US Dollar;3000;BestRun USA;319385.95;USD
CASH_IN;Cash In related to operating activities;Actual;01/12/2019;201912;USD;US Dollar;3000;BestRun USA;-3850287.57;USD
CASH_IN;Cash In related to operating activities;Actual;01/12/2019;201912;GBP;Pound Sterling;4000;BestRun Switzerland;-150199.26;GBP
CASH_IN;Cash In related to operating activities;Actual;01/02/2016;201602;USD;US Dollar;4000;BestRun Switzerland;-572187.3;USD
SUGAR;Sugar Expenses;Actual;01/04/2018;201804;USD;US Dollar;4000;BestRun Switzerland;142947.56;USD
SUGAR;Sugar Expenses;Actual;01/11/2015;201511;USD;US Dollar;4000;BestRun Switzerland;54451.67;USD
CASH_IN;Cash In related to operating activities;Actual;01/05/2018;201805;CHF;Swiss Franc;4000;BestRun Switzerland;-92616.56;CHF
SUGAR;Sugar Expenses;Actual;01/06/2016;201606;EUR;Euro;1000;BestRun Germany;498053.19;EUR
SUGAR;Sugar Expenses;Actual;01/11/2016;201611;USD;US Dollar;3000;BestRun USA;633069.88;USD
SUGAR;Sugar Expenses;Actual;01/12/2018;201812;USD;US Dollar;4000;BestRun Switzerland;113889.99;USD
CASH_IN;Cash In related to operating activities;Actual;01/10/2022;202210;USD;US Dollar;3000;BestRun USA;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/12/2022;202212;USD;US Dollar;3000;BestRun USA;0;USD
SUGAR;Sugar Expenses;Actual;01/04/2019;201904;GBP;Pound Sterling;4000;BestRun Switzerland;17716.01;GBP
CASH_IN;Cash In related to operating activities;Actual;01/08/2018;201808;GBP;Pound Sterling;4000;BestRun Switzerland;-173641.86;GBP
CASH_IN;Cash In related to operating activities;Actual;01/08/2022;202208;GBP;Pound Sterling;4000;BestRun Switzerland;0;GBP
SUGAR;Sugar Expenses;Actual;01/11/2018;201811;GBP;Pound Sterling;2000;BestRun UK;106400.95;GBP
CASH_IN;Cash In related to operating activities;Actual;01/05/2018;201805;EUR;Euro;1000;BestRun Germany;-5117868.12;EUR
SUGAR;Sugar Expenses;Actual;01/09/2017;201709;GBP;Pound Sterling;2000;BestRun UK;161930.02;GBP
CASH_IN;Cash In related to operating activities;Actual;01/12/2015;201512;USD;US Dollar;4000;BestRun Switzerland;-687040.22;USD
CASH_IN;Cash In related to operating activities;Actual;01/02/2016;201602;USD;US Dollar;3000;BestRun USA;-3028790.07;USD
SUGAR;Sugar Expenses;Actual;01/04/2020;202004;EUR;Euro;1000;BestRun Germany;281067.5;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2022;202206;CHF;Swiss Franc;4000;BestRun Switzerland;0;CHF
SUGAR;Sugar Expenses;Actual;01/03/2015;201503;EUR;Euro;1000;BestRun Germany;407813.14;EUR
CASH_IN;Cash In related to operating activities;Actual;01/08/2021;202108;CHF;Swiss Franc;4000;BestRun Switzerland;-73232.86;CHF
LABOR;Labor;Actual;01/12/2021;202112;USD;US Dollar;4000;BestRun Switzerland;111321;USD
CASH_IN;Cash In related to operating activities;Actual;01/08/2016;201608;EUR;Euro;4000;BestRun Switzerland;-780396.17;EUR
CASH_IN;Cash In related to operating activities;Actual;01/03/2021;202103;USD;US Dollar;3000;BestRun USA;-3704310.95;USD
CASH_IN;Cash In related to operating activities;Actual;01/09/2018;201809;GBP;Pound Sterling;4000;BestRun Switzerland;-149004.93;GBP
SUGAR;Sugar Expenses;Actual;01/04/2018;201804;EUR;Euro;1000;BestRun Germany;714255.05;EUR
LABOR;Labor;Actual;01/04/2016;201604;USD;US Dollar;4000;BestRun Switzerland;92940;USD
SUGAR;Sugar Expenses;Actual;01/07/2015;201507;EUR;Euro;1000;BestRun Germany;419669.02;EUR
CASH_IN;Cash In related to operating activities;Actual;01/07/2017;201707;EUR;Euro;4000;BestRun Switzerland;-1067847.27;EUR
SUGAR;Sugar Expenses;Actual;01/08/2015;201508;GBP;Pound Sterling;4000;BestRun Switzerland;15948.45;GBP
CASH_IN;Cash In related to operating activities;Actual;01/05/2018;201805;GBP;Pound Sterling;4000;BestRun Switzerland;-193872.61;GBP
CASH_IN;Cash In related to operating activities;Actual;01/09/2020;202009;EUR;Euro;4000;BestRun Switzerland;-693162.88;EUR
LABOR;Labor;Actual;01/08/2022;202208;GBP;Pound Sterling;2000;BestRun UK;0;GBP
LABOR;Labor;Actual;01/09/2015;201509;USD;US Dollar;3000;BestRun USA;433050;USD
LABOR;Labor;Actual;01/09/2016;201609;EUR;Euro;1000;BestRun Germany;464640;EUR
CASH_IN;Cash In related to operating activities;Actual;01/01/2019;201901;USD;US Dollar;4000;BestRun Switzerland;-703458.79;USD
SUGAR;Sugar Expenses;Actual;01/11/2018;201811;EUR;Euro;1000;BestRun Germany;665918.61;EUR
LABOR;Labor;Actual;01/03/2020;202003;EUR;Euro;1000;BestRun Germany;540392;EUR
LABOR;Labor;Actual;01/06/2015;201506;GBP;Pound Sterling;4000;BestRun Switzerland;20040;GBP
SUGAR;Sugar Expenses;Actual;01/12/2018;201812;EUR;Euro;4000;BestRun Switzerland;127051.83;EUR
CASH_IN;Cash In related to operating activities;Actual;01/05/2016;201605;USD;US Dollar;4000;BestRun Switzerland;-776568;USD
SUGAR;Sugar Expenses;Actual;01/10/2015;201510;EUR;Euro;4000;BestRun Switzerland;57495.25;EUR
LABOR;Labor;Actual;01/12/2020;202012;USD;US Dollar;3000;BestRun USA;518754;USD
LABOR;Labor;Actual;01/03/2015;201503;GBP;Pound Sterling;4000;BestRun Switzerland;20708;GBP
SUGAR;Sugar Expenses;Actual;01/07/2022;202207;USD;US Dollar;3000;BestRun USA;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/10/2016;201610;GBP;Pound Sterling;4000;BestRun Switzerland;-169543.3;GBP
CASH_IN;Cash In related to operating activities;Actual;01/10/2018;201810;EUR;Euro;4000;BestRun Switzerland;-779498.3;EUR
CASH_IN;Cash In related to operating activities;Actual;01/06/2016;201606;EUR;Euro;1000;BestRun Germany;-4665928.06;EUR
SUGAR;Sugar Expenses;Actual;01/01/2019;201901;CHF;Swiss Franc;4000;BestRun Switzerland;9561.23;CHF
CASH_IN;Cash In related to operating activities;Actual;01/02/2015;201502;GBP;Pound Sterling;4000;BestRun Switzerland;-128116.37;GBP
CASH_IN;Cash In related to operating activities;Actual;01/12/2018;201812;GBP;Pound Sterling;4000;BestRun Switzerland;-170515.03;GBP
SUGAR;Sugar Expenses;Actual;01/10/2019;201910;GBP;Pound Sterling;2000;BestRun UK;52731.9;GBP
CASH_IN;Cash In related to operating activities;Actual;01/07/2020;202007;USD;US Dollar;3000;BestRun USA;-5909457.03;USD
LABOR;Labor;Actual;01/08/2019;201908;GBP;Pound Sterling;4000;BestRun Switzerland;23312;GBP
SUGAR;Sugar Expenses;Actual;01/11/2022;202211;USD;US Dollar;3000;BestRun USA;0;USD
CASH_IN;Cash In related to operating activities;Actual;01/11/2016;201611;EUR;Euro;1000;BestRun Germany;-4528976.3;EUR
SUGAR;Sugar Expenses;Actual;01/05/2016;201605;USD;US Dollar;4000;BestRun Switzerland;90214.6;USD
