Liquidity_ItemId;Liquidity_ItemDescription;VersionVersion;TimeDATE;TimeMonth;TimeMonth;Transaction_CurrencyId;Transaction_CurrencyDescription;Company_CodeId;Company_CodeDescription;Amount;AmountUnit
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2022;202203;20220301;EUR;Euro;4000;BestRun Switzerland;153.82;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2017;201703;20170301;CHF;Swiss Franc;4000;BestRun Switzerland;139.78;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2016;201611;20161101;USD;US Dollar;3000;BestRun USA;132.17;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2017;201709;20170901;EUR;Euro;1000;BestRun Germany;121.37;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2020;202011;20201101;USD;US Dollar;3000;BestRun USA;103.84;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2015;201502;20150201;GBP;Pound Sterling;2000;BestRun UK;120.44;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2021;202112;20211201;EUR;Euro;1000;BestRun Germany;108.84;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2020;202012;20201201;EUR;Euro;1000;BestRun Germany;129.84;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2021;202109;20210901;GBP;Pound Sterling;2000;BestRun UK;173.95;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2019;201911;20191101;EUR;Euro;4000;BestRun Switzerland;140.98;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2020;202002;20200201;EUR;Euro;1000;BestRun Germany;104.06;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2022;202205;20220501;EUR;Euro;4000;BestRun Switzerland;183.2;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2017;201710;20171001;USD;US Dollar;3000;BestRun USA;168.29;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2020;202005;20200501;USD;US Dollar;4000;BestRun Switzerland;86.02;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2019;201910;20191001;EUR;Euro;1000;BestRun Germany;80;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2017;201702;20170201;USD;US Dollar;4000;BestRun Switzerland;211.11;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2021;202101;20210101;CHF;Swiss Franc;4000;BestRun Switzerland;79.29;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2017;201701;20170101;USD;US Dollar;4000;BestRun Switzerland;206.5;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2020;202001;20200101;USD;US Dollar;4000;BestRun Switzerland;83.41;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2015;201508;20150801;GBP;Pound Sterling;2000;BestRun UK;135.97;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2016;201609;20160901;EUR;Euro;4000;BestRun Switzerland;187.04;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2022;202208;20220801;GBP;Pound Sterling;4000;BestRun Switzerland;649.21;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2017;201701;20170101;USD;US Dollar;3000;BestRun USA;186.22;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2018;201807;20180701;USD;US Dollar;3000;BestRun USA;127.78;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2020;202011;20201101;GBP;Pound Sterling;2000;BestRun UK;97.09;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2015;201512;20151201;CHF;Swiss Franc;4000;BestRun Switzerland;193.48;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2022;202207;20220701;GBP;Pound Sterling;2000;BestRun UK;403.8;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2022;202203;20220301;CHF;Swiss Franc;4000;BestRun Switzerland;165.66;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2019;201911;20191101;GBP;Pound Sterling;2000;BestRun UK;113.1;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2015;201510;20151001;GBP;Pound Sterling;2000;BestRun UK;134.14;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2021;202110;20211001;EUR;Euro;4000;BestRun Switzerland;152.86;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2016;201611;20161101;EUR;Euro;4000;BestRun Switzerland;132.9;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2015;201506;20150601;EUR;Euro;1000;BestRun Germany;132.9;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2022;202207;20220701;CHF;Swiss Franc;4000;BestRun Switzerland;465.3;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2017;201703;20170301;EUR;Euro;4000;BestRun Switzerland;125.82;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2019;201904;20190401;GBP;Pound Sterling;2000;BestRun UK;108.16;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2020;202009;20200901;GBP;Pound Sterling;2000;BestRun UK;63.77;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2016;201605;20160501;USD;US Dollar;3000;BestRun USA;223.04;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2020;202007;20200701;CHF;Swiss Franc;4000;BestRun Switzerland;100.38;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2020;202002;20200201;GBP;Pound Sterling;2000;BestRun UK;95.52;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2018;201805;20180501;EUR;Euro;4000;BestRun Switzerland;72.61;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2015;201505;20150501;USD;US Dollar;3000;BestRun USA;175.24;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2018;201810;20181001;EUR;Euro;1000;BestRun Germany;69.57;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2019;201910;20191001;USD;US Dollar;4000;BestRun Switzerland;80.06;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2015;201510;20151001;EUR;Euro;4000;BestRun Switzerland;149.17;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2018;201803;20180301;GBP;Pound Sterling;2000;BestRun UK;139.18;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2017;201708;20170801;CHF;Swiss Franc;4000;BestRun Switzerland;185.2;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2017;201712;20171201;USD;US Dollar;4000;BestRun Switzerland;149.87;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2020;202001;20200101;USD;US Dollar;3000;BestRun USA;81.81;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2021;202106;20210601;EUR;Euro;1000;BestRun Germany;100.75;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2017;201712;20171201;CHF;Swiss Franc;4000;BestRun Switzerland;153.66;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2022;202206;20220601;CHF;Swiss Franc;4000;BestRun Switzerland;342.11;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2019;201912;20191201;GBP;Pound Sterling;2000;BestRun UK;121.97;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2018;201809;20180901;GBP;Pound Sterling;4000;BestRun Switzerland;95.7;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2018;201810;20181001;CHF;Swiss Franc;4000;BestRun Switzerland;68.65;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2021;202105;20210501;USD;US Dollar;3000;BestRun USA;139.3;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2020;202003;20200301;USD;US Dollar;3000;BestRun USA;113.35;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2022;202209;20220901;EUR;Euro;4000;BestRun Switzerland;367.07;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2016;201606;20160601;USD;US Dollar;3000;BestRun USA;234.42;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2022;202204;20220401;USD;US Dollar;4000;BestRun Switzerland;178.89;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2016;201604;20160401;GBP;Pound Sterling;4000;BestRun Switzerland;243.27;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2015;201511;20151101;GBP;Pound Sterling;2000;BestRun UK;199.9;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2017;201705;20170501;EUR;Euro;1000;BestRun Germany;117.32;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2017;201711;20171101;USD;US Dollar;4000;BestRun Switzerland;161.39;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2015;201507;20150701;EUR;Euro;4000;BestRun Switzerland;198.32;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2021;202107;20210701;GBP;Pound Sterling;4000;BestRun Switzerland;74.58;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2017;201704;20170401;GBP;Pound Sterling;4000;BestRun Switzerland;171.8;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2015;201504;20150401;EUR;Euro;4000;BestRun Switzerland;84.24;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2018;201807;20180701;USD;US Dollar;4000;BestRun Switzerland;125.02;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2020;202011;20201101;EUR;Euro;1000;BestRun Germany;104.51;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2015;201503;20150301;GBP;Pound Sterling;4000;BestRun Switzerland;109.05;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2022;202205;20220501;USD;US Dollar;4000;BestRun Switzerland;183.67;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2019;201906;20190601;EUR;Euro;4000;BestRun Switzerland;131.13;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2021;202107;20210701;EUR;Euro;1000;BestRun Germany;90.88;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2021;202107;20210701;GBP;Pound Sterling;2000;BestRun UK;84.84;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2021;202102;20210201;EUR;Euro;1000;BestRun Germany;82.35;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2016;201609;20160901;USD;US Dollar;4000;BestRun Switzerland;161.04;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2016;201612;20161201;USD;US Dollar;4000;BestRun Switzerland;194.85;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2015;201506;20150601;USD;US Dollar;3000;BestRun USA;122.82;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2016;201612;20161201;EUR;Euro;4000;BestRun Switzerland;209.03;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2015;201504;20150401;USD;US Dollar;3000;BestRun USA;86.59;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2020;202008;20200801;GBP;Pound Sterling;4000;BestRun Switzerland;61.02;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2017;201703;20170301;USD;US Dollar;3000;BestRun USA;129.71;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2019;201904;20190401;GBP;Pound Sterling;4000;BestRun Switzerland;127.86;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2015;201501;20150101;GBP;Pound Sterling;2000;BestRun UK;80.05;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2018;201808;20180801;USD;US Dollar;4000;BestRun Switzerland;109.69;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2020;202009;20200901;EUR;Euro;1000;BestRun Germany;70.76;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2017;201710;20171001;GBP;Pound Sterling;4000;BestRun Switzerland;181.12;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2018;201812;20181201;USD;US Dollar;4000;BestRun Switzerland;130.2;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2018;201808;20180801;EUR;Euro;1000;BestRun Germany;100.4;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2018;201810;20181001;USD;US Dollar;4000;BestRun Switzerland;67.88;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2022;202202;20220201;USD;US Dollar;4000;BestRun Switzerland;221.63;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2021;202102;20210201;CHF;Swiss Franc;4000;BestRun Switzerland;74.08;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2018;201804;20180401;EUR;Euro;4000;BestRun Switzerland;125.7;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2020;202003;20200301;GBP;Pound Sterling;2000;BestRun UK;118.2;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2021;202102;20210201;EUR;Euro;4000;BestRun Switzerland;78.15;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2021;202111;20211101;GBP;Pound Sterling;4000;BestRun Switzerland;137.63;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2016;201602;20160201;GBP;Pound Sterling;4000;BestRun Switzerland;217.12;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2021;202108;20210801;EUR;Euro;4000;BestRun Switzerland;107.29;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2019;201904;20190401;USD;US Dollar;4000;BestRun Switzerland;131.83;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2022;202203;20220301;GBP;Pound Sterling;2000;BestRun UK;172.08;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2021;202106;20210601;GBP;Pound Sterling;2000;BestRun UK;91.67;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2015;201512;20151201;USD;US Dollar;3000;BestRun USA;178.66;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2018;201811;20181101;EUR;Euro;4000;BestRun Switzerland;97.92;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2021;202109;20210901;USD;US Dollar;3000;BestRun USA;162.31;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2021;202103;20210301;EUR;Euro;4000;BestRun Switzerland;113.53;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2018;201804;20180401;EUR;Euro;1000;BestRun Germany;137.23;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2021;202103;20210301;USD;US Dollar;4000;BestRun Switzerland;111.11;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2020;202007;20200701;GBP;Pound Sterling;4000;BestRun Switzerland;110.51;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2020;202007;20200701;USD;US Dollar;4000;BestRun Switzerland;105.62;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2015;201508;20150801;USD;US Dollar;3000;BestRun USA;154.04;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2020;202006;20200601;USD;US Dollar;4000;BestRun Switzerland;151.33;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2018;201805;20180501;GBP;Pound Sterling;2000;BestRun UK;74.9;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2020;202006;20200601;GBP;Pound Sterling;2000;BestRun UK;153.07;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2015;201510;20151001;USD;US Dollar;3000;BestRun USA;143.77;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2020;202003;20200301;USD;US Dollar;4000;BestRun Switzerland;111.47;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2015;201509;20150901;USD;US Dollar;4000;BestRun Switzerland;281.88;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2019;201909;20190901;GBP;Pound Sterling;2000;BestRun UK;93.54;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2017;201706;20170601;EUR;Euro;4000;BestRun Switzerland;172.69;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2018;201807;20180701;GBP;Pound Sterling;4000;BestRun Switzerland;134.69;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2017;201705;20170501;USD;US Dollar;4000;BestRun Switzerland;158.29;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2021;202108;20210801;EUR;Euro;1000;BestRun Germany;97.55;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2021;202104;20210401;EUR;Euro;1000;BestRun Germany;133.24;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2019;201903;20190301;USD;US Dollar;4000;BestRun Switzerland;158.81;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2015;201506;20150601;CHF;Swiss Franc;4000;BestRun Switzerland;119.77;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2016;201605;20160501;GBP;Pound Sterling;4000;BestRun Switzerland;206.29;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2017;201707;20170701;USD;US Dollar;3000;BestRun USA;186.34;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2020;202004;20200401;USD;US Dollar;3000;BestRun USA;99.02;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2016;201603;20160301;USD;US Dollar;4000;BestRun Switzerland;211.27;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2018;201811;20181101;USD;US Dollar;4000;BestRun Switzerland;92.37;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2021;202102;20210201;GBP;Pound Sterling;2000;BestRun UK;81.45;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2020;202012;20201201;USD;US Dollar;3000;BestRun USA;152.07;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2017;201702;20170201;EUR;Euro;4000;BestRun Switzerland;208.14;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2015;201509;20150901;EUR;Euro;1000;BestRun Germany;197.17;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2022;202201;20220101;USD;US Dollar;4000;BestRun Switzerland;146.07;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2020;202001;20200101;EUR;Euro;4000;BestRun Switzerland;83.05;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2017;201701;20170101;EUR;Euro;4000;BestRun Switzerland;189.56;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2017;201706;20170601;EUR;Euro;1000;BestRun Germany;163.41;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2019;201912;20191201;EUR;Euro;4000;BestRun Switzerland;155.42;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2022;202203;20220301;USD;US Dollar;4000;BestRun Switzerland;152.95;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2016;201606;20160601;GBP;Pound Sterling;2000;BestRun UK;212.02;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2016;201611;20161101;EUR;Euro;1000;BestRun Germany;157.68;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2022;202206;20220601;GBP;Pound Sterling;4000;BestRun Switzerland;338.42;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2015;201511;20151101;EUR;Euro;4000;BestRun Switzerland;230.19;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2022;202204;20220401;GBP;Pound Sterling;2000;BestRun UK;209.02;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2017;201707;20170701;CHF;Swiss Franc;4000;BestRun Switzerland;182.52;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2022;202205;20220501;EUR;Euro;1000;BestRun Germany;211.93;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2019;201910;20191001;GBP;Pound Sterling;4000;BestRun Switzerland;73.35;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2015;201511;20151101;GBP;Pound Sterling;4000;BestRun Switzerland;213.76;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2015;201502;20150201;GBP;Pound Sterling;4000;BestRun Switzerland;126.75;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2015;201505;20150501;EUR;Euro;1000;BestRun Germany;154.57;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2017;201705;20170501;USD;US Dollar;3000;BestRun USA;119.18;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2018;201801;20180101;GBP;Pound Sterling;2000;BestRun UK;110.93;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2015;201505;20150501;GBP;Pound Sterling;4000;BestRun Switzerland;150.56;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2018;201811;20181101;EUR;Euro;1000;BestRun Germany;110.96;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2022;202205;20220501;GBP;Pound Sterling;4000;BestRun Switzerland;179.79;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/07/2016;201607;20160701;CHF;Swiss Franc;4000;BestRun Switzerland;167.18;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2020;202008;20200801;EUR;Euro;4000;BestRun Switzerland;58.48;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2015;201503;20150301;USD;US Dollar;3000;BestRun USA;115.17;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2017;201711;20171101;GBP;Pound Sterling;4000;BestRun Switzerland;171.38;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2021;202104;20210401;CHF;Swiss Franc;4000;BestRun Switzerland;123.27;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2018;201809;20180901;USD;US Dollar;3000;BestRun USA;90.97;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2022;202211;20221101;GBP;Pound Sterling;2000;BestRun UK;535.43;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2018;201812;20181201;CHF;Swiss Franc;4000;BestRun Switzerland;131.26;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2017;201706;20170601;GBP;Pound Sterling;4000;BestRun Switzerland;186.74;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2018;201810;20181001;EUR;Euro;4000;BestRun Switzerland;73.29;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2019;201909;20190901;CHF;Swiss Franc;4000;BestRun Switzerland;97.19;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2016;201601;20160101;EUR;Euro;1000;BestRun Germany;172.95;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2016;201601;20160101;USD;US Dollar;3000;BestRun USA;172.86;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2019;201905;20190501;USD;US Dollar;3000;BestRun USA;107.97;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2020;202001;20200101;GBP;Pound Sterling;4000;BestRun Switzerland;83.58;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2021;202106;20210601;CHF;Swiss Franc;4000;BestRun Switzerland;91.74;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2022;202206;20220601;USD;US Dollar;4000;BestRun Switzerland;360.46;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2018;201801;20180101;EUR;Euro;4000;BestRun Switzerland;129.42;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2020;202005;20200501;EUR;Euro;4000;BestRun Switzerland;81.81;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2019;201908;20190801;EUR;Euro;1000;BestRun Germany;120.72;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/09/2018;201809;20180901;GBP;Pound Sterling;2000;BestRun UK;88.23;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2019;201905;20190501;EUR;Euro;4000;BestRun Switzerland;119.3;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2017;201708;20170801;USD;US Dollar;3000;BestRun USA;186.06;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2017;201708;20170801;EUR;Euro;4000;BestRun Switzerland;189.56;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/08/2017;201708;20170801;USD;US Dollar;4000;BestRun Switzerland;189.53;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2022;202206;20220601;USD;US Dollar;3000;BestRun USA;314.61;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2019;201901;20190101;USD;US Dollar;4000;BestRun Switzerland;84.26;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2015;201504;20150401;GBP;Pound Sterling;2000;BestRun UK;97.9;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2019;201911;20191101;EUR;Euro;1000;BestRun Germany;120.41;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/06/2020;202006;20200601;EUR;Euro;4000;BestRun Switzerland;150.4;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2017;201712;20171201;GBP;Pound Sterling;2000;BestRun UK;158.24;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2016;201605;20160501;EUR;Euro;1000;BestRun Germany;225.61;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2021;202102;20210201;USD;US Dollar;3000;BestRun USA;76.41;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2021;202104;20210401;USD;US Dollar;3000;BestRun USA;127.38;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2019;201901;20190101;GBP;Pound Sterling;4000;BestRun Switzerland;89.08;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/12/2018;201812;20181201;EUR;Euro;1000;BestRun Germany;120.56;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/10/2016;201610;20161001;EUR;Euro;4000;BestRun Switzerland;156.63;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2015;201501;20150101;CHF;Swiss Franc;4000;BestRun Switzerland;93.84;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2017;201711;20171101;GBP;Pound Sterling;2000;BestRun UK;166.45;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/11/2021;202111;20211101;USD;US Dollar;3000;BestRun USA;152.42;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2022;202201;20220101;USD;US Dollar;3000;BestRun USA;152.47;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/02/2017;201702;20170201;GBP;Pound Sterling;2000;BestRun UK;184.17;GBP
ENERGY_PRICE;Energy Price / MWh;Actual;01/05/2016;201605;20160501;CHF;Swiss Franc;4000;BestRun Switzerland;244.46;CHF
ENERGY_PRICE;Energy Price / MWh;Actual;01/03/2018;201803;20180301;USD;US Dollar;3000;BestRun USA;118.63;USD
ENERGY_PRICE;Energy Price / MWh;Actual;01/01/2015;201501;20150101;EUR;Euro;4000;BestRun Switzerland;86.54;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2015;201504;20150401;EUR;Euro;1000;BestRun Germany;100.99;EUR
ENERGY_PRICE;Energy Price / MWh;Actual;01/04/2019;201904;20190401;EUR;Euro;4000;BestRun Switzerland;117.44;EUR
